"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES"
"USW00003887","2015-11-15","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  194",",,W","   33",",,W","   50",",,W",,,,,,,,,"  230",",,W","  240",",,W","  103",",,W","  121",",,W",,,,,,,,,,,,
"USW00003887","2015-11-16","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","   79",",,W",,,,,"  117",",,W","   83",",,W","   58",",,W",,,,,,,,,"  150",",,W","  150",",,W","   89",",,W","  112",",,W","    1",",,W",,,,,,,,,,
"USW00003887","2015-11-17","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","  279",",,W",,,,,"  183",",,W","  106",",,W","   98",",,W",,,,,,,,,"  150",",,W","  150",",,W","  139",",,W","  179",",,W","    1",",,W",,,,,,,,,,
"USW00003887","2015-11-18","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","   36",",,W",,,,,"  172",",,W","   67",",,W","   81",",,W",,,,,,,,,"  130",",,W","  130",",,W","  170",",,W","  228",",,W","    1",",,W",,,,,,,,,,
"USW00003887","2015-11-19","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W","    0",",,W","    0",",,W","  100",",,W","   17",",,W","   62",",,W",,,,,,,,,"  270",",,W","  270",",,W","  116",",,W","  161",",,W",,,,,,,,,,,,
"USW00003887","2015-11-20","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"   94",",,W","  -21",",,W","   34",",,W",,,,,,,,,"   90",",,W","   90",",,W","   81",",,W","  121",",,W",,,,,,,,,,,,
"USW00003887","2015-11-21","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","  160",",,W",,,,,"   67",",,W","  -60",",,W","   61",",,W",,,,,,,,,"  330",",,W","  320",",,W","  139",",,W","  183",",,W","    1",",,W",,,,,,,,,,
"USW00003887","2015-11-22","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"   17",",,W","  -82",",,W","   41",",,W",,,,,,,,,"  190",",,W","  190",",,W","   81",",,W","  103",",,W",,,,,,,,,,,,
"USW00003887","2015-11-23","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  106",",,W","  -10",",,W","   41",",,W",,,,,,,,,"  200",",,W","  190",",,W","   89",",,W","  125",",,W",,,,,,,,,,,,
"USW00003887","2015-11-24","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  122",",,W","  -21",",,W","   38",",,W",,,,,,,,,"  180",",,W","  140",",,W","   67",",,W","   94",",,W","    1",",,W",,,,,,,,,,
"USW00003887","2015-11-25","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","   15",",,W",,,,,"  133",",,W","   50",",,W","   68",",,W",,,,,,,,,"  180",",,W","  180",",,W","  116",",,W","  152",",,W",,,,,,,,,"    1",",,W",,
"USW00003887","2015-11-26","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    8",",,W",,,,,"  194",",,W","  117",",,W","   82",",,W",,,,,,,,,"  210",",,W","  200",",,W","  143",",,W","  179",",,W",,,,,,,,,,,,
"USW00003887","2015-11-27","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","  320",",,W",,,,,"  161",",,W","   39",",,W","   67",",,W",,,,,,,,,"   40",",,W","   40",",,W","  112",",,W","  134",",,W","    1",",,W",,,,,,,,,,
"USW00003887","2015-11-28","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","   18",",,W",,,,,"   56",",,W","   28",",,W","   57",",,W",,,,,,,,,"   40",",,W","   20",",,W","   81",",,W","   98",",,W","    1",",,W",,,,,,,,,,
"USW00003887","2015-11-29","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"   50",",,W","   17",",,W","   52",",,W",,,,,,,,,"   60",",,W","   70",",,W","   76",",,W","   98",",,W",,,,,,,,,,,,
"USW00003887","2015-11-30","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","   84",",,W",,,,,"   83",",,W","   22",",,W","   47",",,W",,,,,,,,,"  100",",,W","  100",",,W","   72",",,W","   81",",,W","    1",",,W",,,,,,,,,,
"USW00003887","2015-12-01","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","   10",",,W",,,,,"   83",",,W","   22",",,W","   56",",,W",,,,,,,,,"  220",",,W","  220",",,W","   94",",,W","  116",",,W","    1",",,W",,,,,,,,,,
"USW00003887","2015-12-02","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","   15",",,W",,,,,"   28",",,W","   -5",",,W","   49",",,W",,,,,,,,,"  300",",,W","  270",",,W","   81",",,W","  107",",,W","    1",",,W","    1",",,W",,,,,,,,
"USW00003887","2015-12-03","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"   11",",,W","  -21",",,W","   32",",,W",,,,,,,,,"  310",",,W","  320",",,W","   54",",,W","   72",",,W","    1",",,W","    1",",,W",,,,,,,,
"USW00003887","2015-12-04","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"   61",",,W","  -21",",,W","   26",",,W",,,,,,,,,"  130",",,W","  150",",,W","   45",",,W","   58",",,W","    1",",,W","    1",",,W",,,,,,,,
"USW00003887","2015-12-05","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"   56",",,W","  -27",",,W","   33",",,W",,,,,,,,,"  140",",,W","  150",",,W","   72",",,W","   85",",,W","    1",",,W","    1",",,W",,,,,,,,
"USW00003887","2015-12-06","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","   10",",,W",,,,,"  100",",,W","  -21",",,W","   27",",,W",,,,,,,,,"  220",",,W","  210",",,W","   63",",,W","   76",",,W","    1",",,W",,,,,,,,,,
"USW00003887","2015-12-07","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"   61",",,W","   22",",,W","   37",",,W",,,,,,,,,"  180",",,W","  200",",,W","   63",",,W","   81",",,W","    1",",,W","    1",",,W",,,,,,,,
"USW00003887","2015-12-08","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  128",",,W","   33",",,W","   52",",,W",,,,,,,,,"  180",",,W","  190",",,W","   72",",,W","  103",",,W","    1",",,W",,,,,,,,,,
"USW00003887","2015-12-09","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  133",",,W","   56",",,W","   44",",,W",,,,,,,,,"  200",",,W","  190",",,W","   72",",,W","   89",",,W",,,,,,,,,,,,
"USW00003887","2015-12-10","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  156",",,W","   56",",,W","   53",",,W",,,,,,,,,"  200",",,W","  200",",,W","  116",",,W","  161",",,W",,,,,,,,,,,,
"USW00003887","2015-12-11","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  150",",,W","    6",",,W","   40",",,W",,,,,,,,,"  170",",,W","  140",",,W","   67",",,W","   85",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00003887","2015-12-12","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  206",",,W","  144",",,W","   59",",,W",,,,,,,,,"  210",",,W","  210",",,W","  107",",,W","  134",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00003887","2015-12-13","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","   91",",,W",,,,,"  189",",,W","  156",",,W","   76",",,W",,,,,,,,,"  150",",,W","  150",",,W","  125",",,W","  174",",,W","    1",",,W",,,,,,,,,,
"USW00003887","2015-12-14","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","  122",",,W",,,,,"  183",",,W","   56",",,W","   81",",,W",,,,,,,,,"  210",",,W","  230",",,W","  183",",,W","  224",",,W","    1",",,W",,,,,,,,,,
"USW00003887","2015-12-15","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0","T,,W",,,,,"   67",",,W","   39",",,W","   45",",,W",,,,,,,,,"  280",",,W","  260",",,W","   89",",,W","  116",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00003887","2015-12-16","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","   10",",,W",,,,,"  150",",,W","   22",",,W","   65",",,W",,,,,,,,,"  220",",,W","  230",",,W","  130",",,W","  152",",,W","    1",",,W",,,,,,,,,,
"USW00003887","2015-12-17","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"   22",",,W","   -5",",,W","   51",",,W",,,,,,,,,"  330",",,W","  300",",,W","   94",",,W","  121",",,W",,,,,,,,,,,,
"USW00003887","2015-12-18","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"   22",",,W","  -27",",,W","   61",",,W",,,,,,,,,"  220",",,W","  280",",,W","  112",",,W","  148",",,W",,,,,,,,,,,,
"USW00003887","2015-12-19","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"   22",",,W","  -60",",,W","   37",",,W",,,,,,,,,"  300",",,W","  300",",,W","   72",",,W","   94",",,W",,,,,,,,,,,,
"USW00003887","2015-12-20","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","   15",",,W",,,,,"  111",",,W","   11",",,W","   85",",,W",,,,,,,,,"  200",",,W","  200",",,W","  134",",,W","  170",",,W",,,,,,,,,,,,
"USW00003887","2015-12-21","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","  178",",,W",,,,,"  161",",,W","   61",",,W","   72",",,W",,,,,,,,,"  210",",,W","  210",",,W","  134",",,W","  170",",,W","    1",",,W",,,,,,,,,,
"USW00003887","2015-12-22","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  100",",,W","   28",",,W","   44",",,W",,,,,,,,,"  130",",,W","  160",",,W","   89",",,W","  116",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00003887","2015-12-23","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","  348",",,W",,,,,"  167",",,W","   56",",,W","   79",",,W",,,,,,,,,"  200",",,W","  250",",,W","  157",",,W","  206",",,W","    1",",,W",,,"    1",",,W",,,,,,
"USW00003887","2015-12-24","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"   89",",,W","    0",",,W","   32",",,W",,,,,,,,,"  260",",,W","  260",",,W","   98",",,W","  121",",,W",,,,,,,,,,,,
"USW00003887","2015-12-25","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"   94",",,W","   22",",,W","   53",",,W",,,,,,,,,"   80",",,W","   80",",,W","   76",",,W","   94",",,W",,,,,,,,,,,,
"USW00003887","2015-12-26","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","  701",",,W",,,,,"  128",",,W","   28",",,W","   42",",,W",,,,,,,,,"   10",",,W","   10",",,W","   89",",,W","  107",",,W","    1",",,W",,,"    1",",,W",,,,,,
"USW00003887","2015-12-27","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","  185",",,W",,,,,"   89",",,W","   28",",,W","   96",",,W",,,,,,,,,"   60",",,W","   50",",,W","  134",",,W","  165",",,W","    1",",,W",,,"    1",",,W",,,,,,
"USW00003887","2015-12-28","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","  655",",,W",,,,,"   94",",,W","   11",",,W","  119",",,W",,,,,,,,,"   70",",,W","   70",",,W","  170",",,W","  215",",,W","    1",",,W",,,"    1",",,W",,,,,,
"USW00003887","2015-12-29","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0","T,,W",,,,,"   33",",,W","   -5",",,W","   54",",,W",,,,,,,,,"  240",",,W","  230",",,W","  112",",,W","  174",",,W","    1",",,W",,,,,,,,,,
"USW00003887","2015-12-30","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"    0",",,W","  -10",",,W","   32",",,W",,,,,,,,,"  280",",,W","  280",",,W","   58",",,W","   72",",,W",,,,,,,,,,,,
"USW00003887","2015-12-31","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"   -5",",,W","  -32",",,W","   38",",,W",,,,,,,,,"  270",",,W","  280",",,W","   67",",,W","   98",",,W",,,,,,,,,,,,
"USW00003887","2016-01-01","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"   11",",,W","  -43",",,W","   49",",,W",,,,,,,,,"  240",",,W","  240",",,W","   89",",,W","  121",",,W",,,,,,,,,,,,
"USW00003887","2016-01-02","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"   33",",,W","  -21",",,W","   46",",,W",,,,,,,,,"  270",",,W","  260",",,W","   72",",,W","   94",",,W",,,,,,,,,,,,
"USW00003887","2016-01-03","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"   17",",,W","  -38",",,W","   55",",,W",,,,,,,,,"  360",",,W","  340",",,W","   89",",,W","  134",",,W",,,,,,,,,,,,
"USW00003887","2016-01-04","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"   22",",,W","  -55",",,W","   43",",,W",,,,,,,,,"  340",",,W","  350",",,W","   89",",,W","  107",",,W",,,,,,,,,,,,
"USW00003887","2016-01-05","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"   28",",,W","  -77",",,W","   41",",,W",,,,,,,,,"  180",",,W","  200",",,W","   81",",,W","  103",",,W",,,,,,,,,,,,
"USW00003887","2016-01-06","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0","T,,W",,,,,"   61",",,W","  -32",",,W","   41",",,W",,,,,,,,,"  170",",,W","  170",",,W","   72",",,W","   89",",,W",,,,,,,,,,,,
"USW00003887","2016-01-07","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","   10",",,W",,,,,"   89",",,W","   17",",,W","   43",",,W",,,,,,,,,"  160",",,W","  150",",,W","   76",",,W","   98",",,W",,,,,,,,,,,,
"USW00003887","2016-01-08","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","   25",",,W",,,,,"   94",",,W","   44",",,W","   39",",,W",,,,,,,,,"  190",",,W","  200",",,W","   67",",,W","   85",",,W","    1",",,W",,,,,,,,,,
"USW00003887","2016-01-09","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","   99",",,W",,,,,"   72",",,W","  -82",",I,W","   60",",,W",,,,,,,,,"  320",",,W","  320",",,W","  134",",,W","  170",",,W","    1",",,W",,,,,,,,,,
"USW00003887","2016-01-10","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0","T,,W",,,,,"  -93",",I,W"," -149",",,W","   76",",,W",,,,,,,,,"  310",",,W","  330",",,W","  134",",,W","  170",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00003887","2016-01-11","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0","T,,W",,,,,"   11",",,W"," -121",",,W","   53",",,W",,,,,,,,,"  280",",,W","  250",",,W","  107",",,W","  143",",,W",,,,,,,,,,,,
"USW00003887","2016-01-12","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0","T,,W",,,,,"    6",",,W"," -127",",,W","   71",",,W",,,,,,,,,"  310",",,W","  310",",,W","  139",",,W","  206",",,W","    1",",,W",,,,,,,,,,
"USW00003887","2016-01-13","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"   17",",,W"," -138",",,W","   49",",,W",,,,,,,,,"  210",",,W","  210",",,W","  125",",,W","  148",",,W",,,,,,,,,,,,
"USW00003887","2016-01-14","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  128",",,W","  -16",",,W","   71",",,W",,,,,,,,,"  200",",,W","  200",",,W","  116",",,W","  148",",,W",,,,,,,,,,,,
"USW00003887","2016-01-15","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","   69",",,W",,,,,"   78",",,W","  -21",",,W","   70",",,W",,,,,,,,,"  300",",,W","  300",",,W","  107",",,W","  139",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00003887","2016-01-16","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  -21",",,W","  -49",",,W","   49",",,W",,,,,,,,,"  300",",,W","  290",",,W","   81",",,W","  116",",,W",,,,,,,,,"    1",",,W",,
"USW00003887","2016-01-17","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0","T,,W",,,,,"  -49",",,W"," -160",",,W","   65",",,W",,,,,,,,,"  320",",,W","  310",",,W","  103",",,W","  130",",,W",,,,,,,,,"    1",",,W",,
"USW00003887","2016-01-18","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0","T,,W",,,,," -116",",,W"," -177",",,W","   47",",,W",,,,,,,,,"  290",",,W","  310",",,W","   76",",,W","   98",",,W",,,,,,,,,,,,
"USW00003887","2016-01-19","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0","T,,W",,,,,"  -66",",,W"," -149",",,W","   31",",,W",,," 1818",",,W",,,,,"  110",",,W","  110",",,W","   67",",,W","   72",",,W",,,,,,,,,,,,
"USW00003887","2016-01-20","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0","T,,W",,,,,"  -55",",,W"," -177",",,W","   21",",,W",,," 0208",",,W",,,,,"  120",",,W","  120",",,W","   58",",,W","   63",",,W",,,,,,,,,,,,
"USW00003887","2016-01-21","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  -55",",,W"," -155",",,W","   36",",,W",,,,,,,,,"   70",",,W","  210",",,W","   67",",,W","   85",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00003887","2016-01-22","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  -16",",,W","  -82",",,W","   67",",,W",,,,,,,,,"  350",",,W","  340",",,W","  103",",,W","  130",",,W",,,,,,,,,"    1",",,W",,
"USW00003887","2016-01-23","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"   -5",",,W"," -110",",,W","   29",",,W",,,,,,,,,"  350",",,W","  350",",,W","   72",",,W","   85",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00003887","2016-01-24","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"   33",",,W","  -88",",,W","   58",",,W",,,,,,,,,"  210",",,W","  210",",,W","   94",",,W","  112",",,W",,,,,,,,,,,,
"USW00003887","2016-01-25","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0","T,,W",,,,,"   78",",,W","  -10",",,W","   72",",,W",,,,,,,,,"  260",",,W","  240",",,W","  116",",,W","  165",",,W",,,,,,,,,"    1",",,W",,
"USW00003887","2016-01-26","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"   17",",,W","  -16",",,W","   61",",,W",,,,,,,,,"  260",",,W","  260",",,W","  107",",,W","  157",",,W",,,,,,,,,,,,
"USW00003887","2016-01-27","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"   22",",,W","  -38",",,W","   48",",,W",,,,,,,,,"  210",",,W","  210",",,W","   94",",,W","  116",",,W",,,,,,,,,,,,
"USW00003887","2016-01-28","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"   83",",,W","    6",",,W","   62",",,W",,,,,,,,,"  210",",,W","  210",",,W","   98",",,W","  125",",,W",,,,,,,,,,,,
"USW00003887","2016-01-29","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"   56",",,W","  -27",",,W","   47",",,W",,,,,,,,,"  180",",,W","  190",",,W","   94",",,W","  116",",,W",,,,,,,,,,,,
"USW00003887","2016-01-30","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  128",",,W","   11",",,W","   47",",,W",,,,,,,,,"  190",",,W","  200",",,W","   94",",,W","  112",",,W",,,,,,,,,,,,
"USW00003887","2016-01-31","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  172",",,W","   39",",,W","   63",",,W",,,,,,,,,"  210",",,W","  210",",,W","  139",",,W","  174",",,W","    1",",,W",,,,,,,,,,
"USW00003887","2016-02-01","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  111",",,W","    0",",,W","   30",",,W",,,,,,,,,"  320",",,W","  320",",,W","   63",",,W","   76",",,W",,,,,,,,,,,,
"USW00003887","2016-02-02","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","   99",",,W",,,,,"  156",",,W","    6",",,W","   64",",,W",,,,,,,,,"  130",",,W","  130",",,W","  125",",,W","  152",",,W","    1",",,W","    1",",,W","    1",",,W",,,"    1",",,W",,
"USW00003887","2016-02-03","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0","T,,W",,,,,"   94",",,W","  -16",",,W","   71",",,W",,,,,,,,,"  290",",,W","  260",",,W","  107",",,W","  157",",,W","    1",",,W","    1",",,W",,,,,"    1",",,W",,
"USW00003887","2016-02-04","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"   11",",,W","  -66",",,W","   43",",,W",,,,,,,,,"  270",",,W","  270",",,W","   81",",,W","  107",",,W",,,,,,,,,,,,
"USW00003887","2016-02-05","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"   17",",,W","  -43",",,W","   31",",,W",,,,,,,,,"  330",",,W","  310",",,W","   63",",,W","   85",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00003887","2016-02-06","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  100",",,W","  -49",",,W","   34",",,W",,,,,,,,,"  220",",,W","  200",",,W","   72",",,W","   89",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00003887","2016-02-07","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0","T,,W",,,,,"  100",",,W","   11",",,W","   60",",,W",,,,,,,,,"  230",",,W","  240",",,W","  116",",,W","  157",",,W",,,,,,,,,,,,
"USW00003887","2016-02-08","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0","T,,W",,,,,"   28",",,W","  -71",",,W","   69",",,W",,,,,,,,,"  310",",,W","  320",",,W","  125",",,W","  157",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00003887","2016-02-09","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0","T,,W",,,,,"  -66",",,W","  -99",",,W","   73",",,W",,,,,,,,,"  300",",,W","  280",",,W","  107",",,W","  139",",,W",,,,,,,,,"    1",",,W",,
"USW00003887","2016-02-10","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  -60",",,W"," -121",",,W","   46",",,W",,,,,,,,,"  300",",,W","  310",",,W","   89",",,W","  107",",,W",,,,,,,,,,,,
"USW00003887","2016-02-11","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,"    0",",,W","  -27",",,W"," -127",",,W","   22",",,W",,,,,,,,,"  360",",,W","   30",",,W","   45",",,W","   67",",,W",,,,,,,,,,,,
"USW00003887","2016-02-12","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0","T,,W",,,,,"  -21",",,W"," -105",",,W","   54",",,W",,,,,,,,,"  310",",,W","  310",",,W","  112",",,W","  152",",,W","    1",",,W",,,,,,,,,,
"USW00003887","2016-02-13","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  -60",",,W"," -143",",,W","   39",",,W",,,,,,,,,"  330",",,W","  330",",,W","   89",",,W","  116",",,W",,,,,,,,,,,,
"USW00003887","2016-02-14","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0","T,,W",,,,,"  -49",",,W","  -93",",,W","   64",",,W",,," 0715",",,W",,,,,"  130",",,W","  120",",,W","  103",",,W","  125",",,W",,,,,,,,,,,,
"USW00003887","2016-02-15","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0","T,,W",,,,,"   -5",",,W","  -49",",,W","   27",",,W",,,,,,,,,"  210",",,W","  210",",,W","   58",",,W","   76",",,W","    1",",,W","    1",",,W",,,,,,,,
"USW00003887","2016-02-16","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0","T,,W",,,,,"   56",",,W","  -21",",,W","   28",",,W",,,,,,,,,"  320",",,W","  320",",,W","   63",",,W","   85",",,W","    1",",,W","    1",",,W",,,,,"    1",",,W",,
"USW00003887","2016-02-17","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"   33",",,W","  -10",",,W","   21",",,W",,,,,,,,,"  320",",,W","  310",",,W","   58",",,W","   72",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00003887","2016-02-18","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"   83",",,W","  -27",",,W","   76",",,W",,,,,,,,,"  150",",,W","  150",",,W","  130",",,W","  165",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00003887","2016-02-19","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  194",",,W","   72",",,W","   87",",,W",,,,,,,,,"  220",",,W","  220",",,W","  157",",,W","  201",",,W",,,,,,,,,,,,
"USW00003887","2016-02-20","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  217",",,W","   50",",,W","   42",",,W",,,,,,,,,"   10",",,W","   10",",,W","   76",",,W","   98",",,W",,,,,,,,,"    1",",,W",,
"USW00003887","2016-02-21","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  128",",,W","   17",",,W","   51",",,W",,,,,,,,,"   10",",,W","   20",",,W","   76",",,W","   98",",,W",,,,,,,,,,,,
"USW00003887","2016-02-22","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"   94",",,W","  -10",",,W","   36",",,W",,,,,,,,,"   40",",,W","   60",",,W","   63",",,W","   72",",,W",,,,,,,,,,,,
"USW00003887","2016-02-23","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  106",",,W","  -21",",,W","   65",",,W",,,,,,,,,"   30",",,W","   30",",,W","  112",",,W","  134",",,W",,,,,,,,,,,,
"USW00003887","2016-02-24","39.83079","-88.87192","205.1","DECATUR AIRPORT, IL US","   33",",,W",,,,,"   33",",,W","    0",",,W","  119",",,W",,," 0635",",,W",,,,,"   10",",,W","   10",",,W","  170",",,W","  215",",,W",,,,,,,,,,,,
