"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES"
"USW00094870","2010-06-13","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","  297",",,W",,,,,"  306",",,W","  200",",,W","   26",",,W",,," 1502",",,W",,,,,,,"  310",",,W","  320",",,W","  139",",,W","  170",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,
"USW00094870","2010-06-14","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","  175",",,W",,,,,"  294",",,W","  200",",,W","   14",",,W",,," 1507",",,W",,,,,,,"  320",",,W","  320",",,W","   98",",,W","  116",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,
"USW00094870","2010-06-15","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","   84",",,W",,,,,"  283",",,W","  211",",,W","   31",",,W",,," 1601",",,W",,,,,,,"  170",",,W","  170",",,W","  107",",,W","  161",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094870","2010-06-16","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","    3",",,W",,,,,"  272",",,W","  189",",,W","   34",",,W",,," 1338",",,W",,,,,,,"  290",",,W","  280",",,W","   89",",,W","  103",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,
"USW00094870","2010-06-17","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","    0",",,W",,,,,"  289",",,W","  172",",,W","   17",",,W",,," 0421",",,W",,,,,,,"  140",",,W","   90",",,W","   45",",,W","  116",",,W",,,,,,,,,,,,,,,,,,
"USW00094870","2010-06-18","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","  229",",,W",,,,,"  328",",,W","  189",",,W","   42",",,W",,," 2229",",,W",,,,,,,"  330",",,W","  330",",,W","  143",",,W","  215",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,
"USW00094870","2010-06-19","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","   99",",,W",,,,,"  300",",,W","  189",",,W","   32",",,W",,," 0257",",,W",,,,,,,"  170",",,W","  170",",,W","   76",",,W","  107",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,
"USW00094870","2010-06-20","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","    0",",,W",,,,,"  322",",,W","  200",",,W","   20",",,W",,," 0852",",,W",,,,,,,"  110",",,W","  100",",,W","   54",",,W","   67",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00094870","2010-06-21","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","  224",",,W",,,,,"  317",",,W","  206",",,W","   34",",,W",,," 2321",",,W",,,,,,,"  330",",,W","  330",",,W","  161",",,W","  228",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,,,
"USW00094870","2010-06-22","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","  104",",,W",,,,,"  283",",,W","  200",",,W","   33",",,W",,," 0424",",,W",,,,,,,"  220",",,W","  220",",,W","  116",",,W","  143",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,
"USW00094870","2010-06-23","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","   33",",,W",,,,,"  317",",,W","  211",",,W","   48",",,W",,," 1939",",,W",,,,,,,"  320",",,W","  330",",,W","  179",",,W","  219",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,,,
"USW00094870","2010-06-24","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","    0",",,W",,,,,"  278",",,W","  194",",,W","   34",",,W",,," 0824",",,W",,,,,,,"  340",",,W","  330",",,W","   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,
"USW00094870","2010-06-25","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","    0","T,,W",,,,,"  283",",,W","  167",",,W","   18",",,W",,," 1636",",,W",,,,,,,"  170",",,W","  130",",,W","   40",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00094870","2010-06-26","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","    0",",,W",,,,,"  322",",,W","  200",",,W","   26",",,W",,," 0456",",,W",,,,,,,"  280",",,W","  260",",,W","   67",",,W","  103",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00094870","2010-06-27","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","   20",",,W",,,,,"  311",",,W","  228",",,W","   50",",,W",,," 1111",",,W",,,,,,,"  220",",,W","  230",",,W","  112",",,W","  157",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,
"USW00094870","2010-06-28","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","   25",",,W",,,,,"  294",",,W","  189",",,W","   41",",,W",,," 1225",",,W",,,,,,,"  290",",,W","  300",",,W","   94",",,W","  112",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00094870","2010-06-29","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","    0",",,W",,,,,"  261",",,W","  161",",,W","   34",",,W",,," 1257",",,W",,,,,,,"   30",",,W","   50",",,W","   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,
"USW00094870","2010-06-30","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","    0",",,W",,,,,"  256",",,W"," -182",",G,W","   34",",,W",,," 2333",",,W",,,,,,,"   50",",,W","   40",",,W","   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,
"USW00094870","2010-07-01","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","    0",",,W",,,,,"  261",",,W","  139",",,W","   34",",,W",,," 1215",",,W",,,,,,,"   60",",,W","  100",",,W","   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,
"USW00094870","2010-07-02","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","    0",",,W",,,,,"  272",",,W","  128",",,W","   32",",,W",,," 1255",",,W",,,,,,,"  140",",,W","  160",",,W","   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,
"USW00094870","2010-07-03","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","    0",",,W",,,,,"  306",",,W","  128",",,W","   31",",,W",,," 0608",",,W",,,,,,,"  210",",,W","  120",",,W","   63",",,W","   98",",,W",,,,,,,,,,,,,,,,,,
"USW00094870","2010-07-04","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","   10",",,W",,,,,"  322",",,W","  211",",,W","   40",",,W",,," 1324",",,W",,,,,,,"  230",",,W","  240",",,W","   89",",,W","  116",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,
"USW00094870","2010-07-05","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","    0",",,W",,,,,"  317",",,W","  217",",,W","   51",",,W",,," 1411",",,W",,,,,,,"  200",",,W","  190",",,W","   98",",,W","  125",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,
"USW00094870","2010-07-06","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","    0",",,W",,,,,"  328",",,W","  217",",,W","   38",",,W",,," 1103",",,W",,,,,,,"  200",",,W","  200",",,W","   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,
"USW00094870","2010-07-07","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","    0","T,,W",,,,,"  344",",,W","  206",",,W","   22",",,W",,," 1413",",,W",,,,,,,"  150",",,W","  160",",,W","   58",",,W","   76",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,
"USW00094870","2010-07-08","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","    0","T,,W",,,,,"  311",",,W","  222",",,W","   25",",,W",,," 1119",",,W",,,,,,,"  300",",,W","  320",",,W","   58",",,W","   98",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,
"USW00094870","2010-07-09","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","    0","T,,W",,,,,"  306",",,W","  178",",,W","   31",",,W",,," 1529",",,W",,,,,,,"  330",",,W","  330",",,W","   89",",,W","  107",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00094870","2010-07-10","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","    0",",,W",,,,,"  311",",,W","  161",",,W","   13",",,W",,," 0648",",,W",,,,,,,"  190",",,W","   20",",,W","   31",",,W","   72",",,W",,,,,,,,,,,,,,,,,,
"USW00094870","2010-07-11","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","    3",",,W",,,,,"  289",",,W","  167",",,W","   30",",,W",,," 1416",",,W",,,,,,,"  180",",,W","  170",",,W","   89",",,W","  112",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,
"USW00094870","2010-07-12","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","    0","T,,W",,,,,"  306",",,W","  189",",,W","   14",",,W",,," 0446",",,W",,,,,,,"  190",",,W","  210",",,W","   40",",,W","  130",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00094870","2010-07-13","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","   10",",,W",,,,,"  294",",,W","  211",",,W","   19",",,W",,," 0951",",,W",,,,,,,"   50",",,W","   40",",,W","   67",",,W","   81",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,,,
"USW00094870","2010-07-14","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","    0",",,W",,,,,"  333",",,W","  194",",,W","   32",",,W",,," 0931",",,W",,,,,,,"  190",",,W","  150",",,W","   67",",,W","  125",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094870","2010-07-15","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","  409",",,W",,,,,"  339",",,W","  211",",,W","   38",",,W",,," 1440",",,W",,,,,,,"  290",",,W","  300",",,W","  130",",,W","  192",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094870","2010-07-16","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","    3",",,W",,,,,"  294",",,W","  172",",,W","   15",",,W",,," 0734",",,W",,,,,,,"   50",",,W","  270",",,W","   40",",,W","   94",",,W",,,,,,,,,,,,,,,,,,
"USW00094870","2010-07-17","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","    0",",,W",,,,,"  322",",,W","  189",",,W","   26",",,W",,," 2247",",,W",,,,,,,"  140",",,W","  130",",,W","   63",",,W","   81",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00094870","2010-07-18","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","    0",",,W",,,,,"  278",",,W","  217",",,W","   34",",,W",,," 0623",",,W",,,,,,,"  200",",,W","  160",",,W","   67",",,W","  103",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,
"USW00094870","2010-07-19","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","  279",",,W",,,,,"  289",",,W","  183",",,W","   30",",,W",,," 2057",",,W",,,,,,,"  310",",,W","  310",",,W","  143",",,W","  192",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094870","2010-07-20","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","   48",",,W",,,,,"  283",",,W","  200",",,W","   30",",,W",,," 0053",",,W",,,,,,,"  170",",,W","  170",",,W","   98",",,W","  134",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,
"USW00094870","2010-07-21","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","   58",",,W",,,,,"  300",",,W","  217",",,W","   16",",,W",,," 1138",",,W",,,,,,,"  300",",,W","   30",",,W","  143",",,W","  487",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,
"USW00094870","2010-07-22","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","    0",",,W",,,,,"  322",",,W","  211",",,W","   35",",,W",,," 1551",",,W",,,,,,,"  200",",,W","  210",",,W","   72",",,W","   94",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00094870","2010-07-23","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","    0",",,W",,,,,"  328",",,W","  250",",,W","   43",",,W",,," 0959",",,W",,,,,,,"  230",",,W","  230",",,W","   81",",,W","  107",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00094870","2010-07-24","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","  124",",,W",,,,,"  322",",,W","  222",",,W","   45",",,W",,," 1629",",,W",,,,,,,"  260",",,W","  260",",,W","  130",",,W","  174",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,
"USW00094870","2010-07-25","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","   13",",,W",,,,,"  294",",,W","  183",",,W","   36",",,W",,," 0111",",,W",,,,,,,"  300",",,W","  310",",,W","   81",",,W","  112",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00094870","2010-07-26","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","    0",",,W",,,,,"  294",",,W","  189",",,W","   24",",,W",,," 0444",",,W",,,,,,,"   80",",,W","   80",",,W","   40",",,W","   76",",,W",,,,,,,,,,,,,,,,,,
"USW00094870","2010-07-27","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","    0",",,W",,,,,"  311",",,W","  200",",,W","   23",",,W",,," 0426",",,W",,,,,,,"  190",",,W","  120",",,W","   58",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00094870","2010-07-28","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","   15",",,W",,,,,"  322",",,W","  228",",,W","   33",",,W",,," 1907",",,W",,,,,,,"  310",",,W","  310",",,W","   76",",,W","  103",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00094870","2010-07-29","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","    0",",,W",,,,,"  306",",,W","  211",",,W","   22",",,W",,," 1130",",,W",,,,,,,"   60",",,W","   90",",,W","   54",",,W","   94",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00094870","2010-07-30","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","    0","T,,W",,,,,"  278",",,W","  183",",,W","   31",",,W",,," 0425",",,W",,,,,,,"  160",",,W","   40",",,W","   58",",,W","  139",",,W",,,,,,,,,,,,,,,,,,
"USW00094870","2010-07-31","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","    0","T,,W",,,,,"  289",",,W","  194",",,W","   34",",,W",,," 1729",",,W",,,,,,,"   10",",,W","   10",",,W","   76",",,W","   94",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00094870","2010-08-01","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","    3",",,W",,,,,"  289",",,W","  167",",,W","   20",",,W",,," 1138",",,W",,,,,,,"   50",",,W","   40",",,W","   45",",,W","   72",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00094870","2010-08-02","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","    0",",,W",,,,,"  289",",,W","  172",",,W","   13",",,W",,," 0555",",,W",,,,,,,"  160",",,W","   30",",,W","   45",",,W","   76",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,
"USW00094870","2010-08-03","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","    0",",,W",,,,,"  344",",,W","  211",",,W","   31",",,W",,," 1500",",,W",,,,,,,"  160",",,W","  190",",,W","   67",",,W","   81",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,
"USW00094870","2010-08-04","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","   33",",,W",,,,,"  350",",,W","  239",",,W","   30",",,W",,," 1659",",,W",,,,,,,"  290",",,W","  290",",,W","  107",",,W","  157",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,,,
"USW00094870","2010-08-05","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","    3",",,W",,,,,"  300",",,W","  178",",,W","   31",",,W",,," 1800",",,W",,,,,,,"  330",",,W","  330",",,W","   81",",,W","  103",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00094870","2010-08-06","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","    0",",,W",,,,,"  272",",,W","  150",",,W","   17",",,W",,," 1606",",,W",,,,,,,"  310",",,W","  280",",,W","   45",",,W","   63",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00094870","2010-08-07","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","    0",",,W",,,,,"  294",",,W","  150",",,W","   17",",,W",,," 1330",",,W",,,,,,,"  200",",,W","  200",",,W","   45",",,W","   67",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00094870","2010-08-08","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","    0",",,W",,,,,"  322",",,W","  172",",,W","   31",",,W",,," 1803",",,W",,,,,,,"  180",",,W","  120",",,W","   63",",,W","   94",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,
"USW00094870","2010-08-09","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","    0","T,,W",,,,,"  339",",,W","  211",",,W","   24",",,W",,," 0657",",,W",,,,,,,"  230",",,W","  170",",,W","   45",",,W","   67",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,
"USW00094870","2010-08-10","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","  160",",,W",,,,,"  344",",,W","  228",",,W","   24",",,W",,," 1813",",,W",,,,,,,"  160",",,W","  160",",,W","  143",",,W","  219",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,,,
"USW00094870","2010-08-11","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","   15",",,W",,,,,"  328",",,W","  228",",,W","   20",",,W",,," 1704",",,W",,,,,,,"  300",",,W","  320",",,W","   67",",,W","  139",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,
"USW00094870","2010-08-12","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","    0",",,W",,,,,"  333",",,W","  228",",,W","   17",",,W",,," 1233",",,W",,,,,,,"   60",",,W","  240",",,W","   45",",,W","  179",",,W",,,,,,,,,,,,,,,,,,
"USW00094870","2010-08-13","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","   10",",,W",,,,,"  344",",,W","  217",",,W","   28",",,W",,," 1924",",,W",,,,,,,"  320",",,W","  300",",,W","  125",",,W","  165",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,
"USW00094870","2010-08-14","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","   66",",,W",,,,,"  322",",,W","  217",",,W","   21",",,W",,," 0140",",,W",,,,,,,"  300",",,W","  310",",,W","  103",",,W","  143",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,
"USW00094870","2010-08-15","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","    0",",,W",,,,,"  311",",,W","  178",",,W","   34",",,W",,," 1353",",,W",,,,,,,"  320",",,W","  230",",,W","   72",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00094870","2010-08-16","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","    0",",,W",,,,,"  278",",,W","  156",",,W","   29",",,W",,," 0554",",,W",,,,,,,"  320",",,W","  320",",,W","   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,
"USW00094870","2010-08-17","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","    0","T,,W",,,,,"  272",",,W","  167",",,W","   21",",,W",,," 2317",",,W",,,,,,,"   30",",,W","   30",",,W","   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,
"USW00094870","2010-08-18","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","    0","T,,W",,,,,"  300",",,W","  189",",,W","   33",",,W",,," 0946",",,W",,,,,,,"   70",",,W","   60",",,W","   67",",,W","   94",",,W",,,,,,,,,,,,,,,,,,
"USW00094870","2010-08-19","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","    0",",,W",,,,,"  328",",,W","  172",",,W","   22",",,W",,," 1639",",,W",,,,,,,"  220",",,W","  210",",,W","   40",",,W","   63",",,W",,,,,,,,,,,,,,,,,,
"USW00094870","2010-08-20","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","  150",",,W",,,,,"  344",",,W","  211",",,W","   40",",,W",,," 1434",",,W",,,,,,,"  240",",,W","  240",",,W","   81",",,W","  134",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,,,
"USW00094870","2010-08-21","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","  102",",,W",,,,,"  289",",,W","  206",",,W","   38",",,W",,," 0100",",,W",,,,,,,"  150",",,W","  140",",,W","   76",",,W","   98",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,
"USW00094870","2010-08-22","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","    0",",,W",,,,,"  306",",,W","  189",",,W","   36",",,W",,," 1955",",,W",,,,,,,"   30",",,W","   30",",,W","   63",",,W","   81",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00094870","2010-08-23","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","    0",",,W",,,,,"  300",",,W","  156",",,W","   29",",,W",,," 1523",",,W",,,,,,,"   60",",,W","   40",",,W","   58",",,W","   72",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00094870","2010-08-24","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","    3",",,W",,,,,"  300",",,W","  178",",,W","   18",",,W",,," 2354",",,W",,,,,,,"  350",",,W","  360",",,W","   54",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00094870","2010-08-25","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","    0",",,W",,,,,"  267",",,W","  139",",,W","   45",",,W",,," 1528",",,W",,,,,,,"  320",",,W","  320",",,W","   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,
"USW00094870","2010-08-26","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","    0",",,W",,,,,"  267",",,W","  122",",,W","   18",",,W",,," 0844",",,W",,,,,,,"  100",",,W","  100",",,W","   40",",,W","   58",",,W",,,,,,,,,,,,,,,,,,
"USW00094870","2010-08-27","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","    0",",,W",,,,,"  300",",,W","  117",",,W","   17",",,W",,," 1834",",,W",,,,,,,"  130",",,W","  130",",,W","   40",",,W","  116",",,W",,,,,,,,,,,,,,,,,,
"USW00094870","2010-08-28","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","    0",",,W",,,,,"  333",",,W","  122",",,W","   32",",,W",,," 1302",",,W",,,,,,,"  140",",,W","  140",",,W","   67",",,W","   98",",,W",,,,,,,,,,,,,,,,,,
"USW00094870","2010-08-29","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","    0",",,W",,,,,"  350",",,W","  194",",,W","   39",",,W",,," 1504",",,W",,,,,,,"  170",",,W","  170",",,W","   94",",,W","  116",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,
"USW00094870","2010-08-30","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","    0","T,,W",,,,,"  311",",,W","  183",",,W","   43",",,W",,," 1410",",,W",,,,,,,"  150",",,W","  160",",,W","   94",",,W","  125",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,
"USW00094870","2010-08-31","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","    0",",,W",,,,,"  339",",,W","  206",",,W","   44",",,W",,," 1511",",,W",,,,,,,"  210",",,W","  200",",,W","   76",",,W","  107",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,
"USW00094870","2010-09-01","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","   18",",,W",,,,,"  272",",,W","  211",",,W","   28",",,W",,," 1824",",,W",,,,,,,"  350",",,W","  210",",,W","   98",",,W","  402",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00094870","2010-09-02","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","  295",",,W",,,,,"  300",",,W","  200",",,W","   46",",,W",,," 1028",",,W",,,,,,,"  210",",,W","  220",",,W","  107",",,W","  143",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,
"USW00094870","2010-09-03","40.0324","-88.27547","226.5","CHAMPAIGN URBANA WILLARD AIRPORT, IL US","   28",",,W",,,,,"  233",",,W","  122",",,W","   63",",,W",,," 1516",",,W",,,,,,,"  290",",,W","  290",",,W","  130",",,W","  161",",,W","    1",",,W",,,,,,,,,,,,,,,,
